SGB name	Representative bin	Cluster MAGs
SGB_970	T2107172008_concoct_bins_bin.82	"1111525849859453_bin.13_new.fa,1111525849667770_bin.30.fa,1111525849668387_bin.16_new.fa,T2107172008_concoct_bins_bin.82.fa,T2107172008_metabat2_bins_bin.25.fa,T2108173937_concoct_bins_bin.23.fa,T2108174142_concoct_bins_bin.45.fa,T2107171992_concoct_bins_bin.0.fa,T2108174143_concoct_bins_bin.110.fa,T2108173886_maxbin2_bins_bin.31.fa,T2107172010_maxbin2_bins_bin.30.fa,T2107172008_maxbin2_bins_bin.10.fa,T2108174043_concoct_bins_bin.122.fa,T2108174043_maxbin2_bins_bin.64.fa,T2107171992_maxbin2_bins_bin.0.fa,T2108174142_maxbin2_bins_bin.4.fa,T2108173918_metabat2_bins_bin.94.fa,T2107171991_metabat2_bins_bin.31.fa,T2108173936_concoct_bins_bin.17.fa,T2108173887_maxbin2_bins_bin.98.fa,T2107172007_concoct_bins_bin.53.fa,T2107172007_metabat2_bins_bin.2.fa,T2107171985_maxbin2_bins_bin.80.fa,T2107171961_metabat2_bins_bin.4.fa,T2108174087_maxbin2_bins_bin.39.fa,T2107171961_concoct_bins_bin.12.fa,T2108174087_concoct_bins_bin.98.fa,T2107171961_maxbin2_bins_bin.8.fa,T2108173910_maxbin2_bins_bin.69.fa,T2107171960_concoct_bins_bin.61.fa,T2107171959_concoct_bins_bin.53.fa,T2107171959_maxbin2_bins_bin.13.fa,T2107171962_concoct_bins_bin.23.fa,T2107171962_maxbin2_bins_bin.15.fa,T2108174141_concoct_bins_bin.77.fa,T2108174140_concoct_bins_bin.24.fa,T2108173934_concoct_bins_bin.41.fa,SMGC_527.fa"
SGB_2412	T2107172008_maxbin2_bins_bin.12	T2107172008_maxbin2_bins_bin.12.fa
SGB_2411	T2107171994_concoct_bins_bin.31	T2107171994_concoct_bins_bin.31.fa
SGB_773	SMGC_514	"MET0677_bin.21_new.fa,1111525849742850_bin.34.fa,T2107172000_metabat2_bins_bin.31.fa,SMGC_514.fa,T2108173978_metabat2_bins_bin.13.fa"
SGB_1268	T2108173960_concoct_bins_bin.2	"T2108173960_concoct_bins_bin.2.fa,T2108173959_concoct_bins_bin.6.fa"
SGB_1347	T2108173986_concoct_bins_bin.1	"T2107172000_metabat2_bins_bin.36.fa,T2108173984_metabat2_bins_bin.32.fa,T2108173984_concoct_bins_bin.131.fa,T2108173968_maxbin2_bins_bin.65.fa,T2108174102_metabat2_bins_bin.99.fa,T2107172002_metabat2_bins_bin.31.fa,T2108173986_maxbin2_bins_bin.80.fa,T2107172002_concoct_bins_bin.103.fa,T2108173986_concoct_bins_bin.1.fa,T2108174126_concoct_bins_bin.14.fa,T2108174127_concoct_bins_bin.79.fa"
SGB_2413	1111525849742850_bin.14	"1111525849742850_bin.14.fa,T2108173978_maxbin2_bins_bin.29.fa"
SGB_1495	T2108174044_concoct_bins_bin.74	"T2108174044_metabat2_bins_bin.52.fa,T2108174044_concoct_bins_bin.74.fa,T2108174044_maxbin2_bins_bin.55.fa"
SGB_2740	T2108174046_concoct_bins_bin.16	T2108174046_concoct_bins_bin.16.fa
SGB_1291	T2108173975_concoct_bins_bin.134	"T2108173975_concoct_bins_bin.134.fa,T2108173975_maxbin2_bins_bin.70.fa"
SGB_980	T2107172014_maxbin2_bins_bin.61	"T2107172014_metabat2_bins_bin.50.fa,T2107172014_concoct_bins_bin.7.fa,T2107172014_maxbin2_bins_bin.61.fa,SMGC_280.fa"
SGB_2759	T2109199064_concoct_bins_bin.31	T2109199064_concoct_bins_bin.31.fa
SGB_2758	T2108174051_concoct_bins_bin.33	T2108174051_concoct_bins_bin.33.fa
SGB_3055	T2108173986_concoct_bins_bin.53	"T2108173986_metabat2_bins_bin.54.fa,T2108173986_concoct_bins_bin.53.fa"
SGB_3054	T2109198989_concoct_bins_bin.11	"T2109198989_concoct_bins_bin.11.fa,T2109198989_maxbin2_bins_bin.8.fa"
SGB_588	SMGC_211	SMGC_211.fa
SGB_1546	T2108174052_concoct_bins_bin.85	"1111525849736752_bin.46.fa,T2108174052_metabat2_bins_bin.34.fa,T2108174052_concoct_bins_bin.85.fa,T2108173909_metabat2_bins_bin.32.fa,T2109199035_concoct_bins_bin.42.fa,T2109199035_metabat2_bins_bin.26.fa,T2108174090_metabat2_bins_bin.43.fa,T2108174090_concoct_bins_bin.82.fa,T2108174135_metabat2_bins_bin.134.fa,T2109198891_concoct_bins_bin.28.fa,T2109198891_metabat2_bins_bin.2.fa,T2109198891_maxbin2_bins_bin.21.fa,T2109199009_maxbin2_bins_bin.7.fa,T2109199009_concoct_bins_bin.7.fa,T2108174067_concoct_bins_bin.102.fa,SMGC_303.fa"
SGB_910	T2107171981_metabat2_bins_bin.37	"1111525849483071_bin.24.fa,T2107171981_maxbin2_bins_bin.28.fa,T2107171981_metabat2_bins_bin.37.fa,T2107171981_concoct_bins_bin.44.fa,T2107171978_concoct_bins_bin.49.fa,T2107171978_metabat2_bins_bin.92.fa,T2108174137_metabat2_bins_bin.38.fa,SMGC_439.fa"
SGB_674	SMGC_34	"MET0737_bin.8.fa,MET0341_bin.8.fa,MET0736_bin.11.fa,MET0210_bin.7.fa,SMGC_34.fa,T2108173924_metabat2_bins_bin.39.fa,T2108173924_concoct_bins_bin.59.fa,T2108174023_concoct_bins_bin.140.fa,T2108174023_metabat2_bins_bin.40.fa"
SGB_1894	T2109198932_concoct_bins_bin.6	"R_T2109198896_metabat2_bins_bin.11.fa,T2109198932_maxbin2_bins_bin.20.fa,T2109198932_concoct_bins_bin.6.fa,SMGC_302.fa"
SGB_841	SMGC_73	"MET0251_bin.35.fa,SMGC_73.fa"
SGB_657	SMGC_316	"MET0231_bin.5.fa,SMGC_316.fa,T2108174123_metabat2_bins_bin.19.fa,T2108174142_metabat2_bins_bin.67.fa,T2108173941_metabat2_bins_bin.54.fa,T2108173941_concoct_bins_bin.89.fa,T2108173941_maxbin2_bins_bin.37.fa,T2108174102_metabat2_bins_bin.19.fa,T2108173922_metabat2_bins_bin.71.fa,T2108173943_metabat2_bins_bin.38.fa,T2108173944_metabat2_bins_bin.8.fa,T2108174102_maxbin2_bins_bin.119.fa,T2108173938_concoct_bins_bin.18.fa,T2108173938_metabat2_bins_bin.1.fa,T2108173938_maxbin2_bins_bin.23.fa,T2108173988_concoct_bins_bin.13.fa,T2108173939_concoct_bins_bin.27.fa"
SGB_666	SMGC_329	"SMGC_329.fa,T2108174135_metabat2_bins_bin.66.fa,R_T2109198896_metabat2_bins_bin.2.fa,T2108174097_metabat2_bins_bin.16.fa,T2108174097_maxbin2_bins_bin.10.fa,T2108174097_concoct_bins_bin.24.fa,T2108174099_metabat2_bins_bin.15.fa,T2108174096_metabat2_bins_bin.64.fa,T2108174096_maxbin2_bins_bin.4.fa,T2109199175_concoct_bins_bin.27.fa"
SGB_472	MET0251_bin.29	"MET0251_bin.29.fa,SMGC_130.fa"
SGB_1875	T2109198873_concoct_bins_bin.6	"T2109198873_metabat2_bins_bin.6.fa,T2109198873_concoct_bins_bin.6.fa"
SGB_3058	T2109198873_metabat2_bins_bin.2	"T2109198873_metabat2_bins_bin.2.fa,T2109198873_concoct_bins_bin.14.fa"
SGB_848	SMGC_80	SMGC_80.fa
SGB_1836	T2108174137_concoct_bins_bin.36	"T2108174137_concoct_bins_bin.36.fa,T2108174137_maxbin2_bins_bin.58.fa,T2108174137_metabat2_bins_bin.16.fa"
SGB_3057	T2108174043_metabat2_bins_bin.14	T2108174043_metabat2_bins_bin.14.fa
SGB_1771	T2108174127_metabat2_bins_bin.17	T2108174127_metabat2_bins_bin.17.fa
SGB_1674	T2108174096_metabat2_bins_bin.73	"T2108174096_metabat2_bins_bin.73.fa,T2108173986_maxbin2_bins_bin.61.fa,T2108173986_metabat2_bins_bin.28.fa,SMGC_420.fa"
SGB_665	SMGC_326	"SRR2005678_bin.2.fa,SMGC_326.fa"
SGB_842	SMGC_74	SMGC_74.fa
SGB_3019	T2108173968_metabat2_bins_bin.94	T2108173968_metabat2_bins_bin.94.fa
SGB_1365	T2108173990_metabat2_bins_bin.37	"T2108173978_metabat2_bins_bin.161.fa,T2108173977_metabat2_bins_bin.58.fa,T2108173941_concoct_bins_bin.40.fa,T2108173990_metabat2_bins_bin.37.fa,T2108173941_metabat2_bins_bin.57.fa,T2108173990_maxbin2_bins_bin.18.fa,T2108173991_metabat2_bins_bin.26.fa,T2108173967_metabat2_bins_bin.82.fa,T2108173967_maxbin2_bins_bin.38.fa,T2108173989_metabat2_bins_bin.25.fa,T2108174108_concoct_bins_bin.28.fa,T2108173988_metabat2_bins_bin.21.fa,T2108174110_metabat2_bins_bin.7.fa"
SGB_1903	T2109198944_concoct_bins_bin.12	"T2109198944_metabat2_bins_bin.18.fa,T2109198944_concoct_bins_bin.12.fa,T2109198944_maxbin2_bins_bin.11.fa,T2108173872_concoct_bins_bin.25.fa,T2108173872_metabat2_bins_bin.43.fa,T2108174003_metabat2_bins_bin.50.fa,T2108174000_metabat2_bins_bin.82.fa,T2108174002_metabat2_bins_bin.23.fa"
SGB_1172	T2108173919_concoct_bins_bin.82	"1111525849668257_bin.9.fa,T2108173919_concoct_bins_bin.82.fa,T2108173919_metabat2_bins_bin.39.fa,T2108174123_metabat2_bins_bin.60.fa,T2108174111_metabat2_bins_bin.40.fa,T2108174088_metabat2_bins_bin.79.fa,T2108174102_metabat2_bins_bin.22.fa,T2108174047_metabat2_bins_bin.42.fa,T2108174135_metabat2_bins_bin.138.fa,T2108174110_metabat2_bins_bin.41.fa,SMGC_314.fa"
SGB_3021	1111525849478545_bin.6	1111525849478545_bin.6.fa
SGB_3020	T2108173922_metabat2_bins_bin.15	"T2108173922_metabat2_bins_bin.15.fa,T2108173922_maxbin2_bins_bin.27.fa"
SGB_1701	T2108174103_metabat2_bins_bin.20	T2108174103_metabat2_bins_bin.20.fa
SGB_727	SMGC_438	"MET0182_bin.6.fa,SMGC_438.fa"
SGB_2922	T2108174077_metabat2_bins_bin.34	T2108174077_metabat2_bins_bin.34.fa
SGB_1550	T2108174055_concoct_bins_bin.80	"MET0737_bin.3.fa,MET0341_bin.7.fa,MET0433_bin.9.fa,MET0736_bin.14.fa,T2108174055_concoct_bins_bin.80.fa,T2108174055_metabat2_bins_bin.21.fa,T2108174055_maxbin2_bins_bin.14.fa,T2108174052_concoct_bins_bin.52.fa,T2108174052_metabat2_bins_bin.72.fa,T2109199210_metabat2_bins_bin.6.fa,T2109199210_concoct_bins_bin.4.fa,T2109199210_maxbin2_bins_bin.20.fa,T2108174058_metabat2_bins_bin.56.fa,T2108174007_metabat2_bins_bin.56.fa,T2108174007_concoct_bins_bin.113.fa,T2108174051_concoct_bins_bin.166.fa,SMGC_33.fa"
SGB_2918	T2107172014_metabat2_bins_bin.17	T2107172014_metabat2_bins_bin.17.fa
SGB_819	SMGC_599	SMGC_599.fa
SGB_862	SMGC_94	"MET0207_bin.56.fa,MET0737_bin.9.fa,SMGC_94.fa,T2108173893_metabat2_bins_bin.17.fa,T2108173893_concoct_bins_bin.52.fa,T2108173893_maxbin2_bins_bin.41.fa,T2108174126_metabat2_bins_bin.49.fa,T2108174137_metabat2_bins_bin.71.fa,T2108174126_concoct_bins_bin.53.fa,T2108173957_metabat2_bins_bin.15.fa,T2108174064_metabat2_bins_bin.18.fa,T2108174064_concoct_bins_bin.44.fa,T2108173957_concoct_bins_bin.19.fa,T2108173957_maxbin2_bins_bin.37.fa,T2108174064_maxbin2_bins_bin.45.fa,T2108174058_metabat2_bins_bin.36.fa,T2108174000_metabat2_bins_bin.8.fa,T2108174000_concoct_bins_bin.26.fa,T2108174065_concoct_bins_bin.86.fa"
SGB_2921	T2109199080_concoct_bins_bin.4	T2109199080_concoct_bins_bin.4.fa
SGB_2919	T2108173961_concoct_bins_bin.74	T2108173961_concoct_bins_bin.74.fa
SGB_2920	T2108173924_concoct_bins_bin.42	T2108173924_concoct_bins_bin.42.fa
SGB_863	SMGC_95	SMGC_95.fa
SGB_3072	1111525849752591_bin.31	1111525849752591_bin.31.fa
SGB_836	SMGC_69	"SMGC_69.fa,T2108174056_metabat2_bins_bin.48.fa,T2108174056_concoct_bins_bin.32.fa,T2108174115_metabat2_bins_bin.16.fa,T2108174115_concoct_bins_bin.97.fa"
SGB_654	SMGC_312	"SRR1950779_bin.1.fa,SMGC_312.fa"
SGB_335	1111525849771950_bin.29	"1111525849771950_bin.29.fa,T2107172017_metabat2_bins_bin.26.fa,SMGC_112.fa"
SGB_1156	T2108173914_concoct_bins_bin.106	"1111525849480937_bin.12.fa,1111525849663969_bin.6.fa,T2108173914_metabat2_bins_bin.27.fa,T2108173914_concoct_bins_bin.106.fa,T2107172018_metabat2_bins_bin.72.fa,T2107172018_concoct_bins_bin.7.fa"
SGB_1878	T2109198876_concoct_bins_bin.21	"MET0259_bin.17.fa,MET0270_bin.4.fa,1111525849862212_bin.30.fa,MET0658_bin.17.fa,1111525849744228_bin.34.fa,1111525849852309_bin.16.fa,T2109199028_concoct_bins_bin.18.fa,T2109199028_metabat2_bins_bin.12.fa,T2109199028_maxbin2_bins_bin.9.fa,T2109198876_metabat2_bins_bin.15.fa,T2109198876_concoct_bins_bin.21.fa,T2109198876_maxbin2_bins_bin.12.fa,T2109198891_metabat2_bins_bin.5.fa,T2109198891_concoct_bins_bin.17.fa,T2108174025_concoct_bins_bin.29.fa,T2108174025_metabat2_bins_bin.12.fa,T2108174025_maxbin2_bins_bin.16.fa,T2108174046_metabat2_bins_bin.9.fa,T2108174046_maxbin2_bins_bin.42.fa,T2108174047_metabat2_bins_bin.1.fa,T2109199037_metabat2_bins_bin.3.fa,T2108174047_maxbin2_bins_bin.58.fa,T2109199037_concoct_bins_bin.2.fa,T2108174016_metabat2_bins_bin.74.fa,T2108174016_concoct_bins_bin.60.fa,R_T2109198879_metabat2_bins_bin.6.fa,R_T2109198879_concoct_bins_bin.10.fa,R_T2109198879_maxbin2_bins_bin.7.fa,T2108174044_concoct_bins_bin.172.fa,T2108174044_metabat2_bins_bin.94.fa,T2109199188_metabat2_bins_bin.12.fa,T2109199025_maxbin2_bins_bin.7.fa,T2109199025_metabat2_bins_bin.4.fa,T2109199188_concoct_bins_bin.2.fa,T2109199025_concoct_bins_bin.1.fa,T2109199188_maxbin2_bins_bin.10.fa,T2109199027_metabat2_bins_bin.9.fa,T2109198877_maxbin2_bins_bin.14.fa,T2109198877_metabat2_bins_bin.18.fa,T2109198877_concoct_bins_bin.16.fa,T2109199027_concoct_bins_bin.6.fa,T2109199140_metabat2_bins_bin.13.fa,T2109199012_concoct_bins_bin.21.fa,T2109198880_metabat2_bins_bin.21.fa,T2109199159_metabat2_bins_bin.23.fa,T2109199140_concoct_bins_bin.28.fa,T2109199027_maxbin2_bins_bin.8.fa,T2109199159_concoct_bins_bin.3.fa,T2109199157_metabat2_bins_bin.13.fa,T2109198880_concoct_bins_bin.11.fa,T2108174003_metabat2_bins_bin.28.fa,T2109199157_concoct_bins_bin.32.fa,T2109199157_maxbin2_bins_bin.11.fa,T2108174093_metabat2_bins_bin.49.fa,T2109199164_concoct_bins_bin.0.fa,T2108174000_concoct_bins_bin.21.fa,T2109199164_maxbin2_bins_bin.23.fa,T2108174000_maxbin2_bins_bin.77.fa,SMGC_545.fa"
SGB_3073	T2109199168_concoct_bins_bin.22	T2109199168_concoct_bins_bin.22.fa
SGB_1473	T2108174032_concoct_bins_bin.2	"T2108174032_metabat2_bins_bin.2.fa,T2108174032_concoct_bins_bin.2.fa"
SGB_1539	T2108174051_metabat2_bins_bin.52	"T2108174048_metabat2_bins_bin.109.fa,T2108174048_maxbin2_bins_bin.62.fa,T2108174050_metabat2_bins_bin.52.fa,T2108174051_metabat2_bins_bin.52.fa,T2108174051_maxbin2_bins_bin.55.fa,T2108174143_metabat2_bins_bin.42.fa"
SGB_1506	T2108174046_metabat2_bins_bin.3	"T2108174046_metabat2_bins_bin.3.fa,T2108174103_metabat2_bins_bin.117.fa"
SGB_659	SMGC_318	"SMGC_318.fa,T2108174003_metabat2_bins_bin.61.fa"
SGB_3064	T2108173882_metabat2_bins_bin.42	T2108173882_metabat2_bins_bin.42.fa
SGB_1835	T2108174135_metabat2_bins_bin.85	"1111525849478545_bin.7.fa,DT2007044659-1_bin.4.fa,1111525849483863_bin.44.fa,1111525849481190_bin.6.fa,T2108174135_metabat2_bins_bin.85.fa,T2108173943_metabat2_bins_bin.78.fa,T2108174123_metabat2_bins_bin.106.fa,T2108173944_metabat2_bins_bin.85.fa,T2108173944_maxbin2_bins_bin.37.fa,T2108174107_metabat2_bins_bin.4.fa,T2107172023_metabat2_bins_bin.27.fa"
SGB_225	1111525849736979_bin.1	"1111525849736979_bin.1.fa,T2108173941_metabat2_bins_bin.69.fa,T2108173944_metabat2_bins_bin.15.fa,T2107171967_metabat2_bins_bin.19.fa,T2107171967_concoct_bins_bin.16.fa"
SGB_1121	T2108173900_concoct_bins_bin.107	"1111525849486576_bin.65.fa,1111525849853977_bin.6.fa,1111525849854152_bin.37.fa,1111525849743403_bin.21.fa,T2108173900_concoct_bins_bin.107.fa,T2108173900_metabat2_bins_bin.30.fa,T2108173900_maxbin2_bins_bin.43.fa,T2108173895_maxbin2_bins_bin.44.fa,T2108173895_metabat2_bins_bin.78.fa,T2107171994_metabat2_bins_bin.21.fa,T2107171994_concoct_bins_bin.35.fa,T2107171991_metabat2_bins_bin.23.fa,T2107171991_maxbin2_bins_bin.22.fa,T2107171993_metabat2_bins_bin.44.fa,T2107171993_maxbin2_bins_bin.26.fa,T2108173889_metabat2_bins_bin.36.fa,T2108173889_concoct_bins_bin.146.fa,SMGC_299.fa"
SGB_1519	T2108174049_maxbin2_bins_bin.7	"SRR1950780_bin.1.fa,1111525849858550_bin.22.fa,1111525849861046_bin.11.fa,1111525849483863_bin.8.fa,1111525849481954_bin.1.fa,1111525849736655_bin.12.fa,1111525849858868_bin.6.fa,DSKIN0041-1_bin.35.fa,SRR1950779_bin.4.fa,1111525849737518_bin.18.fa,1111525849481762_bin.2.fa,1111525849644833_bin.23.fa,1111525849766067_bin.12.fa,1111525849668582_bin.22.fa,1111525849644360_bin.18.fa,1111525849663683_bin.12.fa,1111525849768216_bin.21.fa,1111525849480358_bin.15.fa,1111525849479998_bin.7.fa,1111525849853811_bin.16.fa,1111525849479086_bin.4.fa,1111525849755863_bin.18.fa,1111525849668081_bin.5.fa,1111525849638977_bin.16.fa,1111525849737037_bin.28.fa,1111525849480988_bin.27.fa,1111525849667962_bin.10.fa,1111525849758776_bin.49.fa,1111525849743756_bin.17.fa,1111525849755503_bin.18.fa,1111525849486442_bin.23.fa,1111525849486260_bin.6.fa,1111525849663500_bin.2.fa,1111525849737286_bin.13.fa,T2108174051_maxbin2_bins_bin.3.fa,T2108174051_metabat2_bins_bin.11.fa,T2108174048_metabat2_bins_bin.28.fa,T2108174051_concoct_bins_bin.104.fa,T2108174049_metabat2_bins_bin.24.fa,T2108174048_maxbin2_bins_bin.21.fa,T2108174048_concoct_bins_bin.95.fa,T2108174049_maxbin2_bins_bin.7.fa,T2108174050_metabat2_bins_bin.12.fa,T2108174050_concoct_bins_bin.4.fa,T2108174050_maxbin2_bins_bin.2.fa,T2107172024_metabat2_bins_bin.9.fa,T2107172024_concoct_bins_bin.55.fa,T2107172023_metabat2_bins_bin.29.fa,T2107172026_metabat2_bins_bin.19.fa,T2107172026_concoct_bins_bin.19.fa,T2107172026_maxbin2_bins_bin.7.fa,T2108174123_metabat2_bins_bin.37.fa,T2107171997_metabat2_bins_bin.47.fa,T2108173895_metabat2_bins_bin.55.fa,T2107171996_concoct_bins_bin.2.fa,T2108174120_metabat2_bins_bin.47.fa,T2108173894_metabat2_bins_bin.50.fa,T2108173894_maxbin2_bins_bin.39.fa,T2107171995_concoct_bins_bin.63.fa,T2107171995_metabat2_bins_bin.36.fa,T2108173892_metabat2_bins_bin.11.fa,T2108174133_metabat2_bins_bin.102.fa,T2108173949_metabat2_bins_bin.3.fa,SMGC_311.fa"
SGB_1743	T2108174123_concoct_bins_bin.96	"T2108174123_concoct_bins_bin.96.fa,T2108174123_metabat2_bins_bin.67.fa"
SGB_1305	T2108173978_concoct_bins_bin.221	"T2108173978_concoct_bins_bin.221.fa,T2108173978_metabat2_bins_bin.88.fa"
SGB_1696	T2108174102_metabat2_bins_bin.55	"T2108174103_metabat2_bins_bin.22.fa,T2108174058_metabat2_bins_bin.60.fa,T2108174102_metabat2_bins_bin.55.fa,T2108174101_metabat2_bins_bin.9.fa"
SGB_3068	T2109198932_concoct_bins_bin.1	"T2109198932_concoct_bins_bin.1.fa,SMGC_554.fa"
SGB_815	SMGC_590	"T2108173967_metabat2_bins_bin.40.fa,T2108173922_metabat2_bins_bin.120.fa,T2108173968_metabat2_bins_bin.18.fa,SMGC_590.fa"
SGB_3066	T2109199056_maxbin2_bins_bin.14	T2109199056_maxbin2_bins_bin.14.fa
SGB_3065	T2108174104_metabat2_bins_bin.26	"T2108174104_concoct_bins_bin.16.fa,T2108174104_metabat2_bins_bin.26.fa"
SGB_1627	T2108174079_concoct_bins_bin.31	"T2108174079_concoct_bins_bin.31.fa,T2108174079_metabat2_bins_bin.76.fa,T2108174011_metabat2_bins_bin.5.fa,T2108174011_concoct_bins_bin.28.fa,T2108174011_maxbin2_bins_bin.52.fa"
SGB_1366	T2108173990_metabat2_bins_bin.49	"T2108173990_metabat2_bins_bin.49.fa,T2108173910_metabat2_bins_bin.90.fa"
SGB_2935	T2108173986_metabat2_bins_bin.4	"T2108173986_metabat2_bins_bin.4.fa,T2108173984_metabat2_bins_bin.73.fa"
SGB_3067	1111525849663802_bin.11	1111525849663802_bin.11.fa
SGB_1274	T2108173962_concoct_bins_bin.57	"T2108173962_concoct_bins_bin.57.fa,T2108173962_metabat2_bins_bin.4.fa,SMGC_308.fa"
SGB_24	1111525849479998_bin.50	"1111525849479998_bin.50.fa,1111525849644360_bin.6.fa,1111525849854152_bin.24.fa,1111525849767265_bin.10.fa,1111525849861985_bin.84.fa,T2108173893_metabat2_bins_bin.18.fa,T2108173892_metabat2_bins_bin.6.fa,T2108173892_concoct_bins_bin.43.fa,T2108173894_concoct_bins_bin.82.fa,T2108173894_metabat2_bins_bin.44.fa,T2108173895_metabat2_bins_bin.5.fa"
SGB_879	T2107171960_concoct_bins_bin.58	"DP1808006766_bin.8.fa,DP1808006764_bin.16.fa,DP1808006789_bin.15.fa,DP1808006765_bin.9.fa,T2107171960_concoct_bins_bin.58.fa,T2107171960_metabat2_bins_bin.35.fa,T2107171959_concoct_bins_bin.81.fa,T2107171959_metabat2_bins_bin.12.fa,T2108173895_metabat2_bins_bin.88.fa,T2108173895_maxbin2_bins_bin.47.fa,T2108174085_metabat2_bins_bin.12.fa,T2108174044_concoct_bins_bin.45.fa,T2108174123_metabat2_bins_bin.36.fa,T2108174123_concoct_bins_bin.118.fa,T2108174046_concoct_bins_bin.97.fa,T2108174046_metabat2_bins_bin.32.fa"
SGB_3070	T2108174120_concoct_bins_bin.17	T2108174120_concoct_bins_bin.17.fa
SGB_3001	T2108173882_metabat2_bins_bin.52	"T2108173882_concoct_bins_bin.55.fa,T2108173882_metabat2_bins_bin.52.fa"
SGB_3000	T2108174123_concoct_bins_bin.98	"T2108174123_metabat2_bins_bin.86.fa,T2108174123_concoct_bins_bin.98.fa"
SGB_1013	T2108173873_concoct_bins_bin.132	"T2108173874_concoct_bins_bin.89.fa,T2108173874_metabat2_bins_bin.102.fa,T2108173873_concoct_bins_bin.132.fa,T2108173873_metabat2_bins_bin.7.fa,T2108173873_maxbin2_bins_bin.75.fa"
SGB_2642	T2108173866_concoct_bins_bin.67	T2108173866_concoct_bins_bin.67.fa
SGB_58	1111525849483071_bin.25	"1111525849736752_bin.52.fa,1111525849478545_bin.26.fa,1111525849480093_bin.44.fa,1111525849483071_bin.25.fa,1111525849767143_bin.6.fa"
SGB_1689	T2108174102_concoct_bins_bin.133	"T2108174103_metabat2_bins_bin.112.fa,T2108174103_concoct_bins_bin.35.fa,T2108174102_metabat2_bins_bin.35.fa,T2108174102_concoct_bins_bin.133.fa,T2108174101_metabat2_bins_bin.25.fa,T2108174101_concoct_bins_bin.176.fa,T2108174101_maxbin2_bins_bin.93.fa,T2108174081_metabat2_bins_bin.10.fa,T2108174081_concoct_bins_bin.49.fa,T2108174080_concoct_bins_bin.79.fa,T2107171967_concoct_bins_bin.112.fa,T2107171967_maxbin2_bins_bin.87.fa"
SGB_537	SMGC_129	"MET0251_bin.25.fa,SMGC_129.fa"
SGB_1491	T2108174044_concoct_bins_bin.158	"T2108174044_metabat2_bins_bin.4.fa,T2108174044_concoct_bins_bin.158.fa,T2108174044_maxbin2_bins_bin.86.fa,T2108174046_concoct_bins_bin.90.fa,T2108174046_metabat2_bins_bin.97.fa"
SGB_1155	T2108173913_metabat2_bins_bin.83	"T2108173913_maxbin2_bins_bin.0.fa,T2108173913_metabat2_bins_bin.83.fa,T2108173911_metabat2_bins_bin.55.fa,T2107171993_metabat2_bins_bin.54.fa,T2108173910_metabat2_bins_bin.139.fa,T2107171993_maxbin2_bins_bin.47.fa,T2107171993_concoct_bins_bin.118.fa,T2108173910_maxbin2_bins_bin.12.fa,T2108173911_concoct_bins_bin.7.fa,T2108173912_metabat2_bins_bin.51.fa,T2108173911_maxbin2_bins_bin.5.fa,T2108173912_maxbin2_bins_bin.1.fa,T2108174102_metabat2_bins_bin.101.fa,T2108174102_concoct_bins_bin.78.fa,T2108173912_concoct_bins_bin.16.fa,T2108173910_concoct_bins_bin.131.fa,T2107171991_concoct_bins_bin.9.fa,T2107171991_maxbin2_bins_bin.51.fa"
SGB_3016	T2108174103_concoct_bins_bin.184	T2108174103_concoct_bins_bin.184.fa
SGB_763	SMGC_505	SMGC_505.fa
SGB_2757	T2109199068_concoct_bins_bin.30	T2109199068_concoct_bins_bin.30.fa
SGB_782	SMGC_529	SMGC_529.fa
SGB_998	T2108173861_metabat2_bins_bin.41	T2108173861_metabat2_bins_bin.41.fa
SGB_3012	T2108174111_metabat2_bins_bin.3	T2108174111_metabat2_bins_bin.3.fa
SGB_1251	T2108173945_metabat2_bins_bin.8	"T2108173945_maxbin2_bins_bin.15.fa,T2108173945_metabat2_bins_bin.8.fa,T2108173945_concoct_bins_bin.71.fa,T2108173944_metabat2_bins_bin.28.fa,T2108173944_concoct_bins_bin.69.fa,T2108173944_maxbin2_bins_bin.8.fa,T2108173943_metabat2_bins_bin.70.fa,T2108173943_maxbin2_bins_bin.14.fa,T2108173886_metabat2_bins_bin.13.fa,T2108173887_metabat2_bins_bin.171.fa,T2108173886_maxbin2_bins_bin.47.fa,T2108173874_metabat2_bins_bin.92.fa,T2108173873_concoct_bins_bin.108.fa,T2108173873_metabat2_bins_bin.75.fa,T2108174073_metabat2_bins_bin.5.fa,T2108173886_concoct_bins_bin.52.fa,T2108173887_concoct_bins_bin.135.fa,T2108174073_maxbin2_bins_bin.50.fa,T2108173875_metabat2_bins_bin.33.fa,T2108173875_maxbin2_bins_bin.17.fa,T2108173898_metabat2_bins_bin.8.fa,T2108173898_concoct_bins_bin.116.fa,T2108173902_metabat2_bins_bin.90.fa,T2108173902_concoct_bins_bin.30.fa,T2108174021_metabat2_bins_bin.70.fa,T2108173942_metabat2_bins_bin.20.fa,T2108173942_concoct_bins_bin.40.fa,T2108173918_metabat2_bins_bin.92.fa"
SGB_1828	T2108174135_metabat2_bins_bin.139	"T2108174135_metabat2_bins_bin.139.fa,SMGC_107.fa"
