SGB	ann	HAN_mean	ZANG_mean	p	type	FC	group
1111525849748616_bin.32	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp001898325	1.99e-08	6.03e-08	3.58933578222075	D	1.59938957135644	ZANG
1111525849748616_bin.37	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__JAEUHN01;s__	1.52e-08	3.17e-08	2.67814670084086	D	1.06041151669582	ZANG
1111525849748616_bin.46		2.34e-08	3.99e-08	2.61060194026304	D	0.769880216638941	pass
1111525849748686_bin.21		1.36e-07	3e-07	0.344516427684577	D	1.14135584924554	pass
1111525849752591_bin.35	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	1.58e-08	4.37e-08	2.58383048324636	D	1.4677087213235	ZANG
1111525849752591_bin.7		2.37e-08	5.41e-08	1.45243763408508	D	1.19074153492856	pass
1111525849752670_bin.3		1.94e-07	2.43e-07	4.61978875828839	D	0.324899661418653	pass
1111525849753200_bin.13		1.46e-05	1.97e-06	0.570848176501209	D	-2.889700834311	pass
1111525849753914_bin.31		3.78e-08	5.89e-08	1.5853004607739	D	0.639881399609388	pass
1111525849755503_bin.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__UBA3002;g__QFOX01;s__	1.33e-08	3.77e-08	3.43310664953803	D	1.50313827776747	ZANG
1111525849755503_bin.11	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__	1.59e-08	4.92e-08	2.57049755153169	D	1.62963155005488	ZANG
1111525849755503_bin.15	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__UBA1936;s__	1.27e-08	5.07e-08	4.06248210798265	D	1.99715725023117	ZANG
1111525849755503_bin.23	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__BA12;g__BA12;s__	1.47e-08	6.76e-08	5.00612308505879	D	2.20120709144582	ZANG
1111525849755644_bin.10		1.31e-07	1.59e-07	0.344516427684577	D	0.279459953746905	pass
1111525849755644_bin.16		5.39e-07	8.41e-08	0.223380867654488	D	-2.68010756738472	pass
1111525849755644_bin.3		4.43e-08	5.88e-08	0.810917024836391	D	0.408509456281346	pass
1111525849755644_bin.34		1.72e-07	2.16e-07	1.41270622533197	D	0.328622747461371	pass
1111525849755644_bin.4		2.6e-07	7.02e-07	0.864884100304883	D	1.43295940727611	pass
1111525849755644_bin.43		5.16e-07	8.25e-07	1.14959582433242	D	0.677023053709924	pass
1111525849755644_bin.61		6.36e-08	9.16e-08	0.969295950608378	D	0.526320832812588	pass
1111525849755644_bin.82		1.8e-08	3.33e-08	2.55719972388236	D	0.887525270741587	pass
1111525849758379_bin.3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_L	2.23e-08	5.83e-08	2.53070976813909	D	1.38645217328019	ZANG
1111525849758776_bin.10	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	2.5e-08	8.66e-08	2.65102298778668	D	1.79243893006464	ZANG
1111525849758776_bin.17	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__	2.79e-08	6.48e-08	2.78805305607788	D	1.21572869105544	ZANG
1111525849758776_bin.19	d__Bacteria;p__Cyanobacteria;c__Sericytochromatia;o__;f__;g__;s__	1.67e-08	5.78e-08	4.51286162452281	D	1.79122139002663	ZANG
1111525849758776_bin.21	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__Fimbriimonas;s__	1.23e-08	3.59e-08	3.97891411669002	D	1.54532552848381	ZANG
1111525849758776_bin.34	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis;s__	1.08e-08	2.55e-08	3.3563331901706	D	1.23946593469539	ZANG
1111525849758776_bin.37		2.25e-08	3.86e-08	2.65102298778668	D	0.778675846051043	pass
1111525849758776_bin.40	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Labilithrix;s__	1.56e-08	6.16e-08	3.65283006877908	D	1.98138432183265	ZANG
1111525849758776_bin.47		2.26e-08	3.71e-08	2.16235500616573	D	0.715096414205616	pass
1111525849758776_bin.53		1.64e-08	2.93e-08	2.41324328601922	D	0.837204849804164	pass
1111525849758776_bin.60		2.21e-08	3.64e-08	2.07783694636366	D	0.719892080807265	pass
1111525849758776_bin.7		1.78e-08	3.13e-08	2.36194745345544	D	0.814285415966221	pass
1111525849760419_bin.12	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	1.21e-08	4.3e-08	3.17571792631132	D	1.82932961231487	ZANG
1111525849760419_bin.8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	2.48e-08	5.13e-08	2.42615476596126	D	1.04861870522018	ZANG
1111525849766006_bin.3		4.52e-08	7.23e-08	1.96004452028954	D	0.67767287453593	pass
1111525849766067_bin.18	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	1.44e-08	5.85e-08	3.65283006877908	D	2.02236781302845	ZANG
1111525849766308_bin.12		4.03e-08	8.55e-08	1.45243763408508	D	1.08514458124529	pass
1111525849766308_bin.30	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__	2.93e-08	7.01e-08	2.4650997090663	D	1.25851377958838	ZANG
1111525849767321_bin.3		6.95e-08	8.81e-08	1.28729299379841	D	0.342129041309544	pass
1111525849767380_bin.22		1.07e-07	9.11e-08	0.434544962282558	D	-0.232087837486459	pass
1111525849767596_bin.13	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__Fimbriimonas;s__	1.72e-08	4.42e-08	2.57049755153169	D	1.36163780468933	ZANG
1111525849767596_bin.17	d__Bacteria;p__Eremiobacterota;c__Xenobia;o__Xenobiales;f__JADMJV01;g__;s__	1.51e-08	3.2e-08	3.07272718450108	D	1.08352335556228	ZANG
1111525849767596_bin.6		2.01e-08	6.73e-08	1.83446275006963	D	1.74341100343139	pass
1111525849768216_bin.5	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__	2.5e-08	1.89e-07	7.29073003902417	D	2.91838623444635	ZANG
1111525849770374_bin.4		4.08e-07	4.98e-07	2.73281747305763	D	0.287576590096585	pass
1111525849771023_bin.43		3.13e-07	1.9e-07	0.191105121123183	D	-0.720163238601671	pass
1111525849771545_bin.23	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__	2.84e-08	1.04e-07	3.87958073148687	D	1.87262069352377	ZANG
1111525849771545_bin.28	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	1.58e-08	6.37e-08	2.94286891731495	D	2.0113688140792	ZANG
1111525849771545_bin.33	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus marinus	7.15e-06	2.73e-06	2.34921103642714	D	-1.3890422907459	HAN
1111525849771545_bin.49	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__	1.93e-08	7.04e-08	3.41768091066937	D	1.86697458136922	ZANG
1111525849771545_bin.50		1.58e-07	1.95e-07	1.32527831496929	D	0.303549565572508	pass
1111525849771545_bin.8		4.02e-08	7.99e-08	1.47250575679506	D	0.991000001749048	pass
1111525849771679_bin.10		3.87e-07	4.89e-07	1.19466455186064	D	0.337500898807823	pass
1111525849771679_bin.28		1.13e-07	6.75e-08	0.223380867654488	D	-0.743363365364357	pass
1111525849771679_bin.5		8.19e-08	1.17e-07	2.54393716771555	D	0.514573172829758	pass
1111525849771817_bin.11	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;s__	1.39e-08	4.57e-08	4.04575749056067	D	1.71710928233456	ZANG
1111525849771817_bin.6		1.79e-08	3.38e-08	2.4650997090663	D	0.917063659017928	pass
1111525849771950_bin.29		8.99e-08	5.21e-07	0.743828950531226	D	2.53489035165142	pass
1111525849852267_bin.19		6.7e-08	8.16e-08	4.91364016932525	D	0.284408056626361	pass
1111525849852267_bin.20	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium kroppenstedtii	3.49e-08	7.36e-08	2.90022132573282	D	1.07647872984736	ZANG
1111525849852267_bin.54	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces haliotis	4.04e-08	1.39e-07	5.54515513999149	D	1.78265768485907	ZANG
1111525849852309_bin.14	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__	2.01e-08	4.08e-08	2.13803324233332	D	1.02137365079257	ZANG
1111525849853675_bin.14		1.42e-08	2.64e-08	1.87964643043688	D	0.894646999853771	pass
1111525849853675_bin.5	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__	1.71e-08	3.89e-08	4.14752000636314	D	1.18577383010029	ZANG
1111525849853730_bin.13		1.31e-06	1.98e-06	2.12592454496447	D	0.595933618542159	pass
1111525849853811_bin.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__;s__	1.68e-08	7.37e-08	4.21538270736712	D	2.13320338631631	ZANG
1111525849853811_bin.11		3.05e-08	4.86e-08	2.84385413624481	D	0.672147071155532	pass
1111525849853811_bin.12		4.07e-08	7.18e-08	2.90022132573282	D	0.818955049556804	pass
1111525849853811_bin.14		1.28e-08	2.36e-08	2.90022132573282	D	0.882643049361841	pass
1111525849853811_bin.17_new	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	1.25e-08	4.7e-08	3.52641523345063	D	1.91073266190291	ZANG
1111525849853811_bin.2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__Micavibrio_A;s__	1.39e-08	2.85e-08	2.45208297268956	D	1.0358770363286	ZANG
1111525849853811_bin.34		3.44e-08	5.08e-08	1.38326127945186	D	0.562419932070068	pass
1111525849853811_bin.36		1.82e-08	3.98e-08	1.22210371187378	D	1.12882998034495	pass
1111525849853811_bin.40	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__;s__	9.04e-09	2.38e-08	3.84675542619548	D	1.39656689578012	ZANG
1111525849853811_bin.41	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Catalimonadaceae;g__;s__	1.45e-08	3.09e-08	3.3106982459567	D	1.09155393788944	ZANG
1111525849853811_bin.6	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__	2.54e-08	1.79e-07	6.97469413473523	D	2.81705918537945	ZANG
1111525849853811_bin.7		3.01e-08	4.97e-08	2.62404043520913	D	0.723482364802584	pass
1111525849853900_bin.12		2.31e-07	4.76e-07	0.864884100304883	D	1.04306872189189	pass
1111525849853957_bin.52		3.09e-08	4.96e-08	1.27788021455947	D	0.682733282482501	pass
1111525849853977_bin.5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Qipengyuania;s__	1.8e-08	6.57e-08	4.13018179202067	D	1.86789646399265	ZANG
1111525849853997_bin.7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas yabuuchiae_A	1.38e-08	4.49e-08	3.38693553142505	D	1.70204717796298	ZANG
1111525849854152_bin.10	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__;s__	2.18e-08	5.57e-08	2.95715564682409	D	1.35334919256311	ZANG
1111525849854152_bin.13		1.81e-08	3.49e-08	2.78805305607788	D	0.947237339126447	pass
1111525849854152_bin.38		2.57e-08	5e-08	1.9950188280573	D	0.960159735468209	pass
1111525849854152_bin.39	d__Bacteria;p__Armatimonadota;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae;g__;s__	1.78e-08	3.67e-08	2.74657330296053	D	1.04390282187681	ZANG
1111525849854152_bin.40		1.8e-08	2.98e-08	2.15017676342487	D	0.727315424132487	pass
1111525849854152_bin.43		5.04e-06	2.52e-06	0.252131299908265	D	-1	pass
1111525849854152_bin.53	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__	1.74e-08	5.67e-08	3.94565894337212	D	1.7042614290935	ZANG
1111525849854152_bin.54		1.86e-08	3.65e-08	1.87964643043688	D	0.972593842659348	pass
1111525849857134_bin.13		3.4e-07	4.53e-07	0.700529422853533	D	0.413976303908534	pass
1111525849857374_bin.19	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;s__Erythrobacter sp001556995	1.44e-08	4.13e-08	2.97147795387054	D	1.52007296997713	ZANG
1111525849857514_bin.14	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aquabacterium;s__	2.24e-08	6.79e-08	2.40036677366625	D	1.59991284218713	ZANG
1111525849857514_bin.35		3.48e-07	6.24e-08	0.138893033483426	D	-2.47946937187384	pass
1111525849858229_bin.15		6.17e-08	1.64e-07	1.84570706541508	D	1.41035342035603	pass
1111525849858229_bin.2		7.28e-08	1.79e-07	1.78982921358766	D	1.29794923195292	pass
1111525849858229_bin.5		1.54e-07	2.69e-07	1.69140980697127	D	0.804675821861723	pass
1111525849858348_bin.12	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingopyxis;s__	1.25e-08	5.42e-08	4.40671393297954	D	2.11636475669178	ZANG
1111525849858348_bin.13	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__	2.32e-08	1.73e-07	7.26841123481326	D	2.89857532739651	ZANG
1111525849858348_bin.4		9.47e-08	2.8e-07	0.405598679837779	D	1.56399049636394	pass
1111525849858348_bin.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__	1.02e-08	2.46e-08	3.87958073148687	D	1.27008916336774	ZANG
1111525849858550_bin.34		7.41e-08	1.16e-07	1.83446275006963	D	0.646579357709101	pass
1111525849858550_bin.37		1.59e-08	2.98e-08	2.90022132573282	D	0.906285565177806	pass
1111525849858550_bin.7		2.1e-08	3.52e-08	2.36194745345544	D	0.745186100971174	pass
1111525849858814_bin.13	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__	1.95e-08	5.59e-08	2.55719972388236	D	1.51937415909358	ZANG
1111525849858814_bin.16		7.75e-08	4.23e-08	2.5971985363689	D	-0.87353864704165	pass
1111525849858814_bin.24		1.91e-08	4.74e-08	1.5853004607739	D	1.31131442086251	pass
1111525849858814_bin.25	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus pauculus	1.56e-08	4.67e-08	3.79778967676897	D	1.58187652084741	ZANG
1111525849858814_bin.32		4.68e-06	1.8e-06	1.77875667044582	D	-1.37851162325373	pass
1111525849858814_bin.43	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__UBA1936;s__	1.36e-08	4.92e-08	3.54209086613868	D	1.8550516640889	ZANG
1111525849858868_bin.31		7.09e-07	4.86e-08	0.994169292315813	D	-3.8667574085211	pass
1111525849858985_bin.19	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas sp002434505	1.54e-06	1.38e-07	2.55719972388236	D	-3.48019017880409	HAN
1111525849859186_bin.14	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	1.11e-08	4.1e-08	4.53017798402184	D	1.88506423315534	ZANG
1111525849859186_bin.17		3.24e-08	5.08e-08	1.44245420654869	D	0.648834683887541	pass
1111525849859858_bin.14	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	2.59e-08	8.15e-08	2.15017676342487	D	1.65384796143189	ZANG
1111525849859858_bin.41		3.91e-08	7.97e-08	1.92538119368327	D	1.02741111668312	pass
1111525849859956_bin.6	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__;s__	1.64e-08	3.91e-08	3.26538416468679	D	1.25347279268927	ZANG
1111525849860314_bin.15		2.91e-06	5.16e-06	2.49123844986314	D	0.82635191251497	pass
1111525849861046_bin.12		7.43e-07	1.86e-07	0.247269416444367	D	-1.99805958943057	pass
1111525849861046_bin.17	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__;s__	1.11e-08	4.81e-08	4.42481215507234	D	2.11547721741994	ZANG
1111525849861046_bin.19	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	1.11e-08	3.72e-08	3.28045327683134	D	1.74474294475793	ZANG
1111525849861727_bin.15		1.02e-07	1.44e-07	1.76771842165697	D	0.497499659470817	pass
1111525849861839_bin.2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__Moraxella catarrhalis	3.31e-08	1.2e-07	3.11665261934969	D	1.85813128368866	ZANG
1111525849861875_bin.7		4.79e-08	7.5e-08	1.87964643043688	D	0.646864939647063	pass
1111525849861985_bin.10	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__UBA7672;s__	1.34e-08	3.82e-08	2.92861771874565	D	1.51133963757798	ZANG
1111525849861985_bin.21		2.1e-08	3.63e-08	2.27352651586713	D	0.789580220329628	pass
1111525849861985_bin.24		1.87e-07	6.77e-08	0.0530809582120965	D	-1.4658105312	pass
1111525849861985_bin.30		1.84e-08	3.49e-08	2.61060194026304	D	0.923521270152639	pass
1111525849861985_bin.31	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__	1.34e-08	5.48e-08	4.35457773065091	D	2.03194289250275	ZANG
1111525849861985_bin.32		2.8e-08	4.58e-08	2.49123844986314	D	0.709920771151977	pass
1111525849861985_bin.40		1.71e-08	3.34e-08	3.00022849899799	D	0.965851777588154	pass
1111525849861985_bin.43	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Fimbriiglobus;s__	1.72e-08	7.48e-08	4.70996538863748	D	2.12062970518554	ZANG
1111525849861985_bin.50	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__Fimbriimonas;s__	1.06e-08	3.26e-08	4.51286162452281	D	1.62080769966788	ZANG
1111525849861985_bin.51	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__JAATET01;g__JAATET01;s__	1.38e-08	3.73e-08	4.06248210798265	D	1.43450736347707	ZANG
1111525849861985_bin.57	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	1.4e-08	4.62e-08	2.53070976813909	D	1.72246602447109	ZANG
1111525849861985_bin.58		1.99e-08	3.54e-08	2.40036677366625	D	0.830980929539349	pass
1111525849861985_bin.60	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pelomonas;s__	2.11e-08	6.3e-08	2.85789285445973	D	1.57810882968009	ZANG
1111525849861985_bin.61	d__Bacteria;p__Eremiobacterota;c__Xenobia;o__Xenobiales;f__JADMJV01;g__JADMJV01;s__	1.63e-08	3.92e-08	3.19057295060679	D	1.26598168988413	ZANG
1111525849861985_bin.66		8.57e-07	4.29e-07	2.95715564682409	D	-0.998317556612954	pass
1111525849861985_bin.69		1.1e-07	4.98e-08	1.83446275006963	D	-1.14328587634394	pass
1111525849861985_bin.70		5.11e-07	6.42e-07	0.977554504834079	D	0.329250006184682	pass
1111525849861985_bin.72	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseococcus;s__	2.64e-08	1.03e-07	3.20546385597338	D	1.96403450271213	ZANG
1111525849861985_bin.74		1.38e-08	2.68e-08	2.61060194026304	D	0.957564733679603	pass
1111525849861985_bin.75	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter;s__	1.77e-08	3.71e-08	2.81588289873637	D	1.06766982653781	ZANG
1111525849861985_bin.83	d__Bacteria;p__Bdellovibrionota;c__FAC87;o__UBA2466;f__UBA2466;g__;s__	1.27e-08	3.75e-08	3.66879345000715	D	1.56206209861108	ZANG
1111525849861985_bin.86		2.27e-08	4.01e-08	2.55719972388236	D	0.820909939164005	pass
1111525849862132_bin.3	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__;s__	1.52e-08	6.23e-08	3.54209086613868	D	2.03516083958042	ZANG
1111525849862212_bin.12		3.55e-08	8.5e-08	0.538577886654778	D	1.25964381663302	pass
1111525849862212_bin.24	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium mycetoides	2.42e-08	9.12e-08	6.0515870342214	D	1.91402677689015	ZANG
1111525849862289_bin.10	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Zymobacter;s__	1.01e-08	2.29e-08	3.44856830133745	D	1.18099230534515	ZANG
1111525849862289_bin.21		6.98e-07	4.86e-08	0.349922824780107	D	-3.84419881749123	pass
1111525849862568_bin.27	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas;s__	1.81e-08	8.33e-08	4.83863199776502	D	2.20232679828234	ZANG
1111525849862568_bin.38		2.16e-08	4.01e-08	2.71909671319652	D	0.892570924291452	pass
1111525849862568_bin.44		4.36e-08	3.87e-08	1.41270622533197	D	-0.171994568632516	pass
1111525849862568_bin.47	d__Bacteria;p__Myxococcota;c__UBA727;o__UBA727;f__VGSZ01;g__VGSZ01;s__	1.81e-08	5.73e-08	3.11665261934969	D	1.6625454416737	ZANG
1111525849862568_bin.51		3.02e-08	4.92e-08	2.49123844986314	D	0.704109766014161	pass
1111525849862568_bin.54		8.3e-08	1.33e-07	2.32384305264576	D	0.680243004154265	pass
1111525849862568_bin.59		3.66e-08	5.9e-08	2.31121154016461	D	0.688871305965161	pass
1111525849862568_bin.69	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__	1.53e-08	4.59e-08	2.98583535889141	D	1.58496250072116	ZANG
1111525849862568_bin.71		3.48e-08	5.46e-08	2.0067460791723	D	0.649813645071124	pass
1111525849862568_bin.74	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__UBA3002;g__QFOX01;s__	1.4e-08	3.22e-08	3.05815626545761	D	1.20163386116965	ZANG
1111525849862568_bin.8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	1.54e-08	3.19e-08	3.52641523345063	D	1.05062607306997	ZANG
1111525849862995_bin.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__;s__	1.26e-08	3.44e-08	3.7008262315256	D	1.44898483120218	ZANG
1111525849862995_bin.22		4.9e-08	4.1e-08	1.14068134876814	D	-0.257157839497124	pass
1111525849862995_bin.23	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	1.52e-08	5.17e-08	3.16089795919941	D	1.76609295687135	ZANG
1111525849862995_bin.24	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	1.92e-08	5.46e-08	2.31121154016461	D	1.5077946401987	ZANG
1111525849862995_bin.27	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Enterovirga;s__	1.51e-08	6.46e-08	3.87958073148687	D	2.09698561536885	ZANG
1111525849862995_bin.32	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Aeromicrobium;s__	1.9e-08	1.13e-07	6.6675615400844	D	2.5722514489716	ZANG
1111525849862995_bin.36		1.73e-08	3.25e-08	2.71909671319652	D	0.909667680279092	pass
1111525849863945_bin.11	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Enterovirga;s__	1.74e-08	7.21e-08	3.74914592021179	D	2.05091195339209	ZANG
1111525849863945_bin.14	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__JABCZZ01;g__;s__	1.39e-08	4.15e-08	3.912548686264	D	1.57802645351078	ZANG
1111525849863945_bin.15	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__;s__	1.6e-08	7.14e-08	4.89279003035213	D	2.15785216914174	ZANG
1111525849863945_bin.22	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;s__	1.19e-08	4e-08	3.99559693493901	D	1.74903842646678	ZANG
1111525849863945_bin.25	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	1.75e-08	6.62e-08	2.829850687519	D	1.91947629497489	ZANG
